row_id,ps1_mean,ps1_std,ps1_min,ps1_max,ps1_median,ps1_q25,ps1_q75,ps1_rms,ps1_energy,ps1_skew,ps1_kurt,ps2_mean,ps2_std,ps2_min,ps2_max,ps2_median,ps2_q25,ps2_q75,ps2_rms,ps2_energy,ps2_skew,ps2_kurt,ps3_mean,ps3_std,ps3_min,ps3_max,ps3_median,ps3_q25,ps3_q75,ps3_rms,ps3_energy,ps3_skew,ps3_kurt,ps4_mean,ps4_std,ps4_min,ps4_max,ps4_median,ps4_q25,ps4_q75,ps4_rms,ps4_energy,ps4_skew,ps4_kurt,ps5_mean,ps5_std,ps5_min,ps5_max,ps5_median,ps5_q25,ps5_q75,ps5_rms,ps5_energy,ps5_skew,ps5_kurt,ps6_mean,ps6_std,ps6_min,ps6_max,ps6_median,ps6_q25,ps6_q75,ps6_rms,ps6_energy,ps6_skew,ps6_kurt,ts1_mean,ts1_std,ts1_min,ts1_max,ts1_median,ts1_q25,ts1_q75,ts1_rms,ts1_energy,ts1_skew,ts1_kurt,ts2_mean,ts2_std,ts2_min,ts2_max,ts2_median,ts2_q25,ts2_q75,ts2_rms,ts2_energy,ts2_skew,ts2_kurt,ts3_mean,ts3_std,ts3_min,ts3_max,ts3_median,ts3_q25,ts3_q75,ts3_rms,ts3_energy,ts3_skew,ts3_kurt,ts4_mean,ts4_std,ts4_min,ts4_max,ts4_median,ts4_q25,ts4_q75,ts4_rms,ts4_energy,ts4_skew,ts4_kurt,fs1_mean,fs1_std,fs1_min,fs1_max,fs1_median,fs1_q25,fs1_q75,fs1_rms,fs1_energy,fs1_skew,fs1_kurt,fs2_mean,fs2_std,fs2_min,fs2_max,fs2_median,fs2_q25,fs2_q75,fs2_rms,fs2_energy,fs2_skew,fs2_kurt,vs1_mean,vs1_std,vs1_min,vs1_max,vs1_median,vs1_q25,vs1_q75,vs1_rms,vs1_energy,vs1_skew,vs1_kurt,ce_mean,ce_std,ce_min,ce_max,ce_median,ce_q25,ce_q75,ce_rms,ce_energy,ce_skew,ce_kurt,cp_mean,cp_std,cp_min,cp_max,cp_median,cp_q25,cp_q75,cp_rms,cp_energy,cp_skew,cp_kurt,eps1_mean,eps1_std,eps1_min,eps1_max,eps1_median,eps1_q25,eps1_q75,eps1_rms,eps1_energy,eps1_skew,eps1_kurt,se_mean,se_std,se_min,se_max,se_median,se_q25,se_q75,se_rms,se_energy,se_skew,se_kurt,is_fault
10,159.32204,14.451732,144.06,191.16,154.63,149.66,164.75,159.97571,153553360.0,1.291765,0.501042,108.43807,46.678345,0.0,160.94,128.41501,118.77,129.32501,118.056404,83623890.0,-1.8361232,1.5082184,1.8324751,0.9124611,0.0,10.617,2.102,1.898,2.219,2.0470626,25142.791,0.2293328,9.603514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,9.068195,0.024501737,9.003,9.148,9.068,9.049,9.087,9.068214,493395.1,0.16452016,-0.66651183,8.983741,0.024029305,8.922,9.08,8.984,8.965,9.002,8.983776,484249.4,0.12156413,-0.5898228,44.10612,0.42895126,43.246,44.582,44.1975,43.79625,44.477,44.108166,116731.81,-0.63513917,-0.9448635,48.586277,0.2847489,48.129,48.984,48.5525,48.339,48.882,48.587082,141642.28,-0.025298353,-1.4517676,45.365074,0.14771241,45.121,45.668,45.379,45.224,45.418747,45.36532,123480.71,-0.019538922,-0.67246324,41.100193,0.15606277,40.875,41.336,41.086,40.98125,41.237,41.10049,101355.016,0.08059835,-1.321146,6.6592045,3.007182,0.0,19.415,7.7965,7.6425,7.90925,7.3056917,32023.879,-1.3805525,1.7415527,9.964422,0.020771023,9.913,10.029,9.964,9.951,9.977,9.964436,59573.98,0.19201057,-0.21837516,0.5687,0.035668574,0.52,0.657,0.563,0.5395,0.58924997,0.5697988,19.480242,0.8337414,-0.053529017,18.112019,0.2740911,17.528,18.665,18.1885,17.911499,18.2815,18.114056,19687.139,-0.2703259,-0.33171594,1.1453501,0.016485048,1.105,1.18,1.148,1.136,1.155,1.1454668,78.72565,-0.22742856,0.16135524,2478.8657,192.98196,2274.0,2905.4,2415.8,2347.8,2553.8,2486.3242,37090850000.0,1.2801387,0.47311267,59.584362,23.99347,0.0,80.731,69.1375,68.531,69.937,64.15907,246983.2,-2.0630043,2.6027205,0
11,159.23491,14.466002,143.93,191.06,154.52,149.65,164.67,159.89062,153390080.0,1.2914283,0.5007342,108.31684,46.675804,0.0,164.73,128.29001,118.69,129.18,117.944176,83464980.0,-1.8358215,1.5066528,1.8256521,0.90866774,0.0,10.617,2.102,1.883,2.219,2.0392652,24951.615,0.22977501,9.724916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,9.023029,0.02454947,8.955,9.087,9.024,9.005,9.04,9.023064,488494.03,0.009758288,-0.63818455,8.940422,0.024833795,8.879,9.009,8.941,8.922,8.958,8.940396,479584.16,0.03452967,-0.68189454,44.638504,0.4063193,43.812,45.09,44.7305,44.323997,45.004,44.64032,119565.49,-0.6392217,-0.94996023,49.11422,0.28019804,48.68,49.508,49.086,48.889,49.39775,49.114994,144736.97,-0.038109217,-1.4720148,45.921486,0.12807275,45.629,46.141,45.957,45.803,46.008,45.92166,126527.93,-0.56073934,-0.549024,41.56785,0.15730758,41.297,41.82,41.576,41.46325,41.727,41.568142,103674.625,-0.17482877,-1.0209826,6.6633077,3.0051584,0.0,19.707,7.795,7.61975,7.905,7.3085947,32049.334,-1.3671411,1.8229709,9.931452,0.014950198,9.891,9.978,9.931,9.921,9.942,9.931467,59180.42,0.15478623,-0.155401,0.57815003,0.034495305,0.533,0.662,0.5675,0.554,0.59924996,0.57916105,20.12565,0.95404756,0.116887316,18.068836,0.28713664,17.42,18.533,18.129501,17.82925,18.285252,18.071077,19593.83,-0.2315335,-0.9263309,1.1645833,0.01741545,1.123,1.203,1.1675,1.151,1.176,1.1647114,81.39315,-0.16768621,-0.50577694,2472.337,193.74603,2266.8,2899.4,2407.8,2341.6,2545.8,2479.8716,36898574000.0,1.2970029,0.50228465,59.75817,24.049587,0.0,80.972,69.044,68.70575,70.046,64.34115,248386.98,-2.0678098,2.6157584,0
12,159.13536,14.464319,144.01,191.08,154.34,149.47,164.52,159.79092,153198830.0,1.3064042,0.5193031,108.24099,46.650673,0.0,163.84,128.285,118.79,129.06,117.86473,83352570.0,-1.8360419,1.506028,1.8158854,0.9029566,0.0,10.398,2.078,1.867,2.211,2.0279675,24675.91,0.21994479,9.55746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,8.981131,0.0248034,8.914,9.048,8.981,8.962,9.0,8.98113,483964.1,0.017736241,-0.6287359,8.901654,0.025201371,8.835,8.969,8.901,8.882,8.92,8.901633,475434.4,0.023279704,-0.62631834,45.159607,0.38980752,44.398,45.605,45.25,44.836,45.502,45.16125,122372.31,-0.5747012,-0.9990834,49.60216,0.26032683,49.16,49.969,49.5625,49.389,49.884,49.602837,147626.48,-0.05059254,-1.453206,46.391068,0.13471054,46.117,46.641,46.453,46.28525,46.48,46.391262,129128.95,-0.6835647,-0.6087022,42.03833,0.13595863,41.793,42.25,41.992,41.95125,42.156998,42.038548,106034.375,0.030988185,-1.1773292,6.655925,3.0079622,0.0,19.628,7.7915,7.594,7.9102497,7.3030205,32000.465,-1.3633196,1.7815031,9.914132,0.01776677,9.875,9.971,9.914,9.9,9.9262495,9.9141445,58974.16,0.23457648,-0.36819303,0.5842332,0.035124652,0.539,0.681,0.5735,0.56,0.59749997,0.5852707,20.55251,1.2125927,0.94738764,17.742283,0.35429046,17.167,18.416,17.747,17.46225,18.004,17.745762,18894.723,0.25656915,-1.0014142,1.1629668,0.02427594,1.124,1.208,1.1585,1.1475,1.182,1.1632159,81.184265,0.37197062,-0.95444244,2467.2866,192.62875,2265.8,2891.4,2403.8,2337.2,2541.6,2474.7188,36745396000.0,1.2928685,0.49069858,59.736813,24.034534,0.0,81.327,69.264496,68.68025,70.003,64.31577,248191.12,-2.0682096,2.623194,0
13,159.08762,14.476397,143.98,191.0,154.29,149.41,164.41,159.74467,153110180.0,1.3070513,0.52010006,108.21398,46.62839,0.0,166.67,128.08,118.75,129.01,117.83114,83305064.0,-1.8358876,1.5073763,1.8075066,0.90390974,0.0,10.617,2.062,1.836,2.211,2.0208964,24504.13,0.32178462,10.3680315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,8.948216,0.023195598,8.896,9.008,8.948,8.929,8.967,8.948206,480422.34,0.029940123,-0.866561,8.870689,0.023342714,8.817,8.936,8.87,8.852,8.888,8.870738,472139.9,0.095666975,-0.79479355,45.628735,0.40014344,44.82,46.082,45.713,45.31825,46.004,45.63045,124928.3,-0.6436182,-0.9786714,50.06427,0.25217363,49.656,50.41,50.0135,49.838,50.31075,50.064888,150389.58,-0.0866169,-1.494418,46.868156,0.12901925,46.621,47.074,46.891,46.8025,46.93,46.868336,131798.45,-0.47712693,-0.6417767,42.439716,0.12550648,42.195,42.648,42.477,42.32,42.52675,42.439896,108068.695,-0.38829374,-0.75589937,6.6654105,3.0118845,0.0,20.121,7.777,7.5725,7.91825,7.313277,32090.41,-1.3277292,1.9129426,9.891228,0.019165559,9.842,9.988,9.891,9.878,9.904,9.891251,58702.105,0.4110147,0.6857019,0.58856654,0.038407438,0.537,0.671,0.5715,0.56275,0.61075,0.5897976,20.871672,0.85282975,-0.5621881,17.678152,0.21111205,17.245,18.212,17.617,17.548,17.857,17.67939,18753.65,0.34662294,-0.28195354,1.1798998,0.014403035,1.152,1.216,1.1784999,1.1715,1.1882501,1.1799865,83.54209,0.3595578,-0.13649888,2465.3606,192.51027,2263.6,2887.6,2401.6,2335.8,2538.2,2472.8188,36688994000.0,1.2925178,0.4913829,59.916477,24.087326,0.0,81.367,69.277,68.684,69.858,64.502045,249630.86,-2.0761185,2.639475,0
14,158.9857,14.530464,143.61,190.94,154.23,149.35,164.28,159.64816,152925220.0,1.2981987,0.50997496,108.12722,46.588108,0.0,166.99,128.2,118.41,128.91,117.73559,83170020.0,-1.8337922,1.5043532,1.8038014,0.9072944,0.0,11.055,2.062,1.867,2.187,2.0190997,24460.582,0.4894651,12.313408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,8.915408,0.023445278,8.858,8.981,8.915,8.896,8.933,8.91539,476905.1,0.07585576,-0.76783,8.840763,0.023490774,8.785,8.904,8.84,8.821,8.858,8.840804,468958.88,0.063255794,-0.77538973,46.05919,0.3615619,45.301,46.434,46.113503,45.8135,46.414,46.060577,127294.59,-0.68978894,-0.7583032,50.509083,0.26411748,50.062,50.836,50.488,50.265,50.806,50.509758,153074.14,-0.111718155,-1.4741408,47.31826,0.12758136,47.078,47.512,47.355,47.221,47.399,47.318443,134342.1,-0.67613435,-0.77948076,42.79894,0.1315152,42.605,43.043,42.805,42.656998,42.89275,42.799137,109905.98,-0.080112495,-1.3893169,6.669134,3.023901,0.0,20.479,7.781,7.61975,7.8982496,7.3216157,32163.635,-1.2789567,2.0207174,9.85693,0.017346812,9.806,9.92,9.856,9.846,9.869,9.856949,58295.66,0.28665093,0.20849314,0.5824667,0.033467654,0.536,0.671,0.576,0.55975,0.595,0.58341134,20.422127,1.1882583,0.90171355,17.778837,0.27530995,17.266,18.421,17.737999,17.615,17.9505,17.78093,18969.688,0.5137837,-0.13430554,1.2018664,0.01750881,1.177,1.245,1.1984999,1.1905,1.214,1.201992,86.68709,0.8214976,0.007738168,2461.8342,193.85983,2257.8,2888.6,2397.8,2332.6,2533.8,2469.3787,36586983000.0,1.2964374,0.5024552,60.047314,24.134808,0.0,81.222,69.440994,68.788,70.072,64.64102,250707.67,-2.0783432,2.6431653,0
15,158.86435,14.554542,143.15,190.98,154.06,149.19,164.17,159.52928,152697570.0,1.3062772,0.52380437,108.0382,46.528465,0.0,167.12,127.94,118.36,128.81,117.6304,83021464.0,-1.834352,1.5051197,1.8023906,0.90469086,0.0,11.242,2.062,1.867,2.187,2.0166638,24401.598,0.4836267,12.414763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,8.890644,0.022184746,8.842,8.951,8.891,8.873,8.908,8.890656,474262.62,0.076119356,-0.8751389,8.816222,0.022854958,8.761,8.88,8.816,8.797,8.834,8.816235,466356.0,0.05158749,-0.83499706,46.462246,0.3614675,45.715,46.867,46.539,46.15525,46.766,46.463634,129532.16,-0.6207581,-0.9283635,50.915237,0.23267545,50.531,51.227,50.875,50.718,51.164,50.915756,155544.84,-0.15331995,-1.4933445,47.708637,0.10215425,47.484,47.832,47.741997,47.641,47.778,47.70874,136567.42,-0.8059416,-0.7557053,43.15197,0.11586981,42.914,43.312,43.137,43.043,43.285,43.152122,111726.336,0.039578173,-1.4760169,6.649887,3.022205,0.0,20.479,7.781,7.5874996,7.88725,7.3033886,32003.691,-1.291992,1.947953,9.835403,0.016354978,9.79,9.884,9.834499,9.824,9.84625,9.835415,58041.234,0.18059538,-0.19594215,0.58236676,0.035148576,0.53,0.675,0.5705,0.556,0.60125005,0.5834087,20.421944,0.98967874,0.16398521,17.692366,0.3479548,17.171,18.398,17.619999,17.381,17.9885,17.69573,18788.332,0.33640844,-1.0925351,1.2073833,0.025441257,1.171,1.264,1.2,1.18875,1.2312499,1.207647,87.50467,0.47747812,-0.92682874,2459.5737,193.2753,2252.0,2885.6,2395.6,2330.0,2531.8,2467.0706,36518625000.0,1.2955837,0.503183,59.811092,24.072187,0.0,81.504,69.168,68.652,70.095,64.398605,248830.83,-2.0664434,2.6156967,0
16,158.81956,14.526399,143.27,190.9,154.04,149.22,164.08,159.48242,152607860.0,1.3110296,0.5423454,107.98128,46.527363,0.0,159.95,127.850006,118.31,128.85,117.57744,82946720.0,-1.8364203,1.5072916,1.7936473,0.90165305,0.0,10.609,2.055,1.828,2.172,2.007493,24180.17,0.43592426,11.252307,5e-07,3.87277e-05,0.0,0.003,0.0,0.0,0.0,3.8742743e-05,9e-06,77.45966,5999.9995,8.889617,0.02422302,8.828,8.951,8.889,8.871,8.908,8.889622,474152.25,0.0179046,-0.7130215,8.813429,0.024613073,8.744,8.877,8.814,8.795,8.832,8.813437,466060.1,-0.008886195,-0.7115514,46.839546,0.3691973,46.113,47.246,46.91,46.56325,47.191,46.840996,131644.73,-0.56979275,-1.0444487,51.298847,0.24252057,50.898,51.594,51.2795,51.088,51.578,51.299435,157897.92,-0.101425484,-1.4674889,48.06265,0.12125403,47.801,48.238,48.078,47.995,48.172,48.062798,138601.95,-0.4331969,-0.89303875,43.44555,0.09468502,43.273,43.574,43.453003,43.387,43.548,43.44563,113251.37,-0.14463548,-1.1539638,6.6496572,2.998276,0.0,19.561,7.77,7.572,7.892,7.293327,31915.57,-1.3662988,1.8142275,9.799335,0.019999506,9.735,9.857,9.799,9.784,9.812,9.799348,57616.33,0.14833945,-0.06604177,0.5849,0.031460334,0.534,0.666,0.581,0.56575,0.59424996,0.58573145,20.584877,1.0857524,0.90810966,17.721514,0.37288338,17.042,18.415,17.687,17.46125,17.9665,17.725374,18851.332,0.35727662,-0.6671885,1.2196164,0.027887844,1.17,1.278,1.2145,1.198,1.2405,1.2199302,89.29377,0.4267996,-0.6754087,2458.197,193.32414,2250.8,2885.4,2394.0,2329.6,2529.8,2465.7446,36479377000.0,1.2993865,0.5192479,59.866615,24.077549,0.0,81.33,69.2605,68.473,70.257,64.45213,249244.67,-2.0726674,2.6301558,0
17,158.79317,14.511212,143.36,190.89,153.94,149.14,164.02,159.45514,152555650.0,1.3218277,0.5530878,107.95476,46.51835,0.0,162.94,127.715,118.54,128.83,117.54968,82907570.0,-1.8368603,1.5078439,1.7949382,0.89961684,0.0,10.406,2.047,1.828,2.195,2.0077384,24186.078,0.36394495,10.504851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,8.86175,0.022797858,8.805,8.922,8.862,8.844,8.88,8.86182,471191.16,0.03623967,-0.8517488,8.78634,0.023640566,8.725,8.845,8.786,8.767,8.805,8.786381,463202.97,0.01674824,-0.82819563,47.152172,0.34624475,46.422,47.531,47.25,46.90925,47.442,47.15343,133406.77,-0.64414036,-0.9041321,51.6532,0.23506893,51.273,51.945,51.6015,51.415,51.91,51.65372,160086.4,-0.12163178,-1.5206444,48.444332,0.10173467,48.223,48.586,48.428,48.408,48.51,48.44444,140811.81,-0.5273505,-0.56130207,43.732048,0.12637012,43.531,43.98,43.732002,43.645,43.816,43.73222,114750.414,-0.06274225,-1.1261187,6.6396136,3.0087118,0.0,19.757,7.759,7.58825,7.89225,7.2884636,31873.02,-1.3427104,1.8051076,9.779608,0.016868494,9.737,9.834,9.7795,9.768,9.791,9.779616,57384.54,0.07305453,-0.10533061,0.5930832,0.04309009,0.541,0.696,0.57850003,0.56425,0.609,0.59462065,21.21442,1.1841744,0.46984947,17.82015,0.40101635,17.169,18.577,17.8805,17.445,18.088501,17.824589,19062.957,0.26641575,-1.1044029,1.2421832,0.030365286,1.188,1.304,1.2385,1.217,1.261,1.2425482,92.635574,0.4935979,-0.8574264,2455.6304,193.9326,2254.8,2885.8,2391.8,2323.6,2527.8,2463.2195,36404700000.0,1.3069204,0.5187292,59.768032,24.075724,0.0,81.847,69.379,68.485,70.144,64.35989,248531.75,-2.058548,2.598233,0
18,158.65034,14.587684,143.01,190.9,153.85,149.04,163.89,159.31972,152296620.0,1.3092339,0.5367311,107.83685,46.485302,0.0,166.52,127.81,118.12,128.65,117.42801,82736024.0,-1.8341639,1.5030125,1.7934427,0.8994264,0.0,10.969,2.055,1.836,2.172,2.0063229,24151.99,0.4232962,11.375613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,8.836572,0.023497246,8.772,8.913,8.837,8.818,8.856,8.836635,468516.62,-0.016797509,-0.78179127,8.762951,0.024051668,8.698,8.839,8.763,8.744,8.781,8.762995,460740.5,0.008611867,-0.8179761,47.469784,0.34480417,46.773,47.855,47.531,47.23325,47.766,47.471004,135209.77,-0.6504465,-0.84111726,51.9964,0.24288705,51.578,52.289,51.996002,51.80925,52.258,51.996956,162221.02,-0.26551393,-1.3634392,48.740196,0.09506821,48.57,48.855,48.7695,48.65025,48.82,48.74027,142536.83,-0.7224218,-1.0500388,44.044018,0.090187036,43.852,44.207,44.049,43.972,44.129,44.044094,116392.92,-0.073328026,-0.8787756,6.6601143,3.0186462,0.0,20.343,7.772,7.6025,7.871,7.3112316,32072.465,-1.2949907,1.9611804,9.760645,0.0168075,9.715,9.81,9.761,9.75,9.771,9.76066,57162.29,0.07014472,-0.045906432,0.6039,0.03053905,0.556,0.688,0.5945,0.58375,0.62450004,0.6046589,21.93674,0.91364783,0.4351004,17.555983,0.24519432,17.201,18.142,17.501,17.369999,17.746,17.557669,18496.303,0.708409,-0.26265106,1.2353169,0.020384844,1.21,1.282,1.231,1.2185,1.2485,1.2354822,91.58497,0.75276357,-0.49431866,2452.3364,193.9665,2246.0,2881.4,2388.0,2323.6,2523.8,2459.9558,36308290000.0,1.2976917,0.5143791,60.096302,24.15566,0.0,81.559,69.4965,68.705,70.111,64.69418,251120.2,-2.0775807,2.6426902,0
19,158.59482,14.590873,143.06,190.8,153.77,148.95,163.84,159.26501,152192060.0,1.3141041,0.54779077,107.762054,46.439625,0.0,157.73,127.655,118.09,128.59,117.341415,82614050.0,-1.8354886,1.5049777,1.8003485,0.9016869,0.0,10.727,2.062,1.859,2.187,2.0135016,24325.133,0.42546842,11.530456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,8.815816,0.023406029,8.758,8.871,8.816,8.797,8.835,8.815859,466316.2,-0.02387661,-0.89649415,8.74453,0.02359157,8.683,8.801,8.744,8.726,8.764,8.744578,458805.97,0.0018317044,-0.8570213,47.751076,0.33234835,47.031,48.109,47.8125,47.534,48.059,47.7522,136816.36,-0.66622156,-0.80277586,52.313595,0.20654507,51.922,52.598,52.3125,52.10725,52.528,52.313988,164205.19,-0.1743034,-1.418343,49.086193,0.10270424,48.832,49.258,49.082,49.019,49.164,49.08629,144567.81,-0.08501081,-0.5367798,44.30387,0.103473514,44.16,44.457,44.296997,44.205,44.39575,44.30398,117770.57,0.12136062,-1.5989414,6.6487803,3.0032716,0.0,19.874,7.7685003,7.58175,7.886,7.294579,31926.53,-1.3395487,1.8775481,9.741039,0.015468768,9.699,9.794,9.741,9.731,9.751,9.741035,56932.664,0.1826636,0.2000076,0.6033502,0.037056908,0.557,0.715,0.5925,0.579,0.612,0.604468,21.922894,1.4665927,1.7498636,17.664368,0.38784063,17.042,18.492,17.682999,17.362,17.90625,17.668552,18730.664,0.29081777,-0.6385354,1.2561169,0.029735612,1.212,1.325,1.2585,1.23375,1.27425,1.2564627,94.72191,0.4120778,-0.37488952,2448.3958,195.16641,2245.8,2881.4,2383.4,2317.0,2518.8,2456.0874,36194190000.0,1.3221964,0.5552897,60.018906,24.147028,0.0,81.708,69.435,68.549,70.183,64.61912,250537.81,-2.0696585,2.6235688,0
20,158.61642,14.559462,143.2,190.82,153.73,148.96,163.78,159.2837,152227780.0,1.3233724,0.5538056,107.79405,46.45362,0.0,166.47,127.78,118.3,128.48,117.376076,82662860.0,-1.8356684,1.5064005,1.8004267,0.902429,0.0,11.008,2.062,1.859,2.187,2.0139017,24334.8,0.4462624,11.857906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,8.819536,0.037630226,8.735,8.916,8.82,8.79,8.849,8.819653,466717.62,-0.025222057,-0.84807456,8.751077,0.038412157,8.667,8.851,8.751,8.7215,8.781,8.751175,459498.38,0.031201323,-0.8718966,48.026196,0.3394227,47.363,48.453,48.059,47.773,48.349,48.027378,138397.73,-0.58456165,-0.987856,52.584763,0.2151186,52.203,52.848,52.586,52.359,52.828,52.585197,165912.17,-0.119858794,-1.478379,49.34716,0.08558235,49.23,49.516,49.332,49.258,49.426,49.34722,146108.89,0.13992128,-1.4221001,44.49848,0.07443854,44.391,44.621,44.462997,44.44225,44.545,44.498547,118807.234,0.32233486,-1.346244,6.6382475,3.0210419,0.0,20.479,7.764,7.578,7.8795004,7.2923093,31906.666,-1.2697992,1.9900815,9.695862,0.029994432,9.635,9.769,9.696,9.671,9.723,9.695904,56406.324,0.019615253,-1.1340846,0.6186666,0.037529953,0.55,0.706,0.609,0.6035,0.63625,0.619785,23.048008,0.6604815,0.39661998,17.734169,0.32979828,17.132,18.265,17.732,17.5075,18.07,17.737183,18876.459,0.0842702,-1.1699625,1.2668835,0.027960684,1.224,1.317,1.264,1.247,1.29,1.2671866,96.345726,0.20981163,-1.0974468,2444.7627,193.28543,2242.0,2875.6,2379.8,2315.6,2515.6,2452.347,36084036000.0,1.3117892,0.53073114,59.941555,24.103485,0.0,81.57,69.352,68.686,70.32,64.531265,249857.1,-2.0727448,2.6354136,0
21,158.57079,14.533633,143.11,190.89,153.755,148.88,163.68,159.23503,152134780.0,1.3310555,0.575645,107.739136,46.433697,0.0,160.49,127.66,118.35,128.55,117.317924,82580980.0,-1.8373107,1.5073572,1.7974925,0.90295154,0.0,10.992,2.055,1.844,2.195,2.0115128,24277.098,0.4842113,12.076388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,8.829956,0.023101559,8.769,8.898,8.83,8.811,8.849,8.829998,467813.16,0.012116638,-0.86687255,8.760354,0.023432292,8.7,8.825,8.76,8.741,8.78,8.7603855,460466.2,0.041777182,-0.85808784,48.270943,0.30974814,47.617,48.625,48.34,48.07825,48.535,48.27193,139810.75,-0.7554542,-0.7190403,52.840054,0.20038651,52.516,53.09,52.84,52.637,53.05375,52.840424,167526.62,-0.12673756,-1.494419,49.626038,0.07298571,49.422,49.75,49.664,49.586,49.668,49.626087,147764.9,-0.7941089,0.53017557,44.66852,0.07135144,44.566,44.805,44.637,44.614,44.723,44.66857,119716.87,0.41751945,-1.0492482,6.644134,2.9992807,0.0,19.801,7.767,7.5594997,7.866,7.288702,31875.105,-1.3451699,1.8710548,9.656902,0.016149001,9.611,9.708,9.657,9.646,9.667,9.656916,55953.613,0.12963104,-0.012209973,0.6307,0.029548751,0.577,0.712,0.6225,0.61,0.6495,0.6313803,23.918467,0.8389002,0.57902855,17.942616,0.27155682,17.556,18.426,17.923,17.685501,18.1795,17.944637,19320.6,0.22343677,-1.2854512,1.2904998,0.022023486,1.263,1.333,1.289,1.268,1.31125,1.2906847,99.95203,0.39663768,-1.1758895,2441.8042,193.21732,2242.0,2869.4,2377.6,2311.6,2511.8,2449.4355,35998405000.0,1.3205748,0.55026966,60.187187,24.185053,0.0,81.855,69.604004,68.676,70.463,64.789406,251860.03,-2.0783901,2.6510565,0
22,158.53236,14.574505,143.13,190.85,153.69,148.81,163.59,159.20119,152070110.0,1.3298284,0.56662285,107.73018,46.396557,0.0,166.6,127.65,118.24,128.48,117.29489,82548540.0,-1.8354071,1.5065906,1.7913712,0.90236735,0.0,10.883,2.047,1.836,2.187,2.0057843,24139.021,0.45357567,11.36725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,8.833388,0.024234502,8.778,8.896,8.834,8.815,8.851,8.833436,468177.56,0.035106644,-0.7581096,8.763849,0.024939436,8.704,8.828,8.764,8.745,8.781,8.763902,460835.88,0.07093371,-0.7343738,48.49957,0.30809337,47.855,48.879,48.546997,48.296,48.773,48.50053,141138.08,-0.74119043,-0.63329375,53.062096,0.18946712,52.738,53.309,53.066498,52.873,53.262,53.062416,168937.19,-0.19308876,-1.4576741,49.856136,0.0773016,49.652,50.004,49.869,49.832,49.922,49.856167,149138.25,-0.55241346,0.023820728,44.85527,0.047635812,44.762,44.965,44.867,44.846,44.879,44.855293,120719.83,-0.27679503,0.16668938,6.636837,3.0234935,0.0,20.479,7.762,7.5435,7.86625,7.2920413,31904.32,-1.2483895,2.0190828,9.6321535,0.017030058,9.586,9.686,9.632,9.62,9.644,9.632172,55667.24,0.18916877,0.050889116,0.6217333,0.041102547,0.566,0.723,0.6115,0.59675,0.62475,0.62306786,23.292814,1.3219602,0.9253683,17.95565,0.15647702,17.679,18.429,17.934,17.82075,18.08675,17.956322,19345.77,0.5908495,0.04691662,1.2976832,0.012867625,1.271,1.332,1.294,1.29,1.3057499,1.2977462,101.048706,0.5067554,0.37767234,2438.8274,193.99107,2237.8,2867.4,2374.4,2307.6,2509.8,2446.4734,35911390000.0,1.309647,0.5225877,60.082558,24.143877,0.0,81.893,69.656494,68.819,70.138,64.67709,250987.6,-2.0779576,2.6504464,0
